Physical Record ID,BL record ID,ARK
000797131,014808031,ark:/81055/vdc_000000038C3A
001716677,014813557,ark:/81055/vdc_0000000402AE
001716675,014813556,ark:/81055/vdc_00000003F120
001716680,014813558,ark:/81055/vdc_00000004DE3E
001954589,014816997,ark:/81055/vdc_00000002B440
001704578,014813487,ark:/81055/vdc_00000004DA60
001679778,014813288,ark:/81055/vdc_00000003DB54
001651727,014813120,ark:/81055/vdc_00000004F422
001627615,014812980,ark:/81055/vdc_00000004FB72
001627616,014812981,ark:/81055/vdc_00000004F41C
001954051,014912444,ark:/81055/vdc_00000001F3B6
001954077,014867049,ark:/81055/vdc_00000000FCDE
001954074,014847497,ark:/81055/vdc_0000000078A8
001624331,014812968,ark:/81055/vdc_00000004BE52
001953752,014815018,ark:/81055/vdc_00000005CA00
001624316,014812959,ark:/81055/vdc_0000000512D0
001953672,014879897,ark:/81055/vdc_000000015BEE
001953523,014896604,ark:/81055/vdc_00000001C086
001953411,014896603,ark:/81055/vdc_00000001B32A
001953410,014896602,ark:/81055/vdc_00000001B3DE
001953408,014896601,ark:/81055/vdc_00000001B35A
001953303,014919266,ark:/81055/vdc_000000020112
001624320,014812961,ark:/81055/vdc_000000039972
001953177,015246270,ark:/81055/vdc_0000000276E4
001953174,015210969,ark:/81055/vdc_000000026CD6
001953162,015178234,ark:/81055/vdc_00000002666A
001952986,014840461,ark:/81055/vdc_000000005F22
001952775,015210968,ark:/81055/vdc_0000000270C0
001998051,014939650,ark:/81055/vdc_000000020B86
001952755,014847496,ark:/81055/vdc_000000007674
001952723,014815017,ark:/81055/vdc_000000034F80
001952717,014815015,ark:/81055/vdc_000000035ADE
001952716,014815014,ark:/81055/vdc_00000005223C
001952718,014815016,ark:/81055/vdc_00000005225A
001952710,014815010,ark:/81055/vdc_00000005E5CC
001952713,014815013,ark:/81055/vdc_00000000CC9C
001624321,014812962,ark:/81055/vdc_0000000505F8
001952712,014815012,ark:/81055/vdc_00000005A7FE
001952526,014815007,ark:/81055/vdc_00000003EA48
001952527,014815008,ark:/81055/vdc_00000003B9DC
001952528,014815009,ark:/81055/vdc_00000004F2AE
001621122,014812932,ark:/81055/vdc_00000003D1CA
001616115,014812906,ark:/81055/vdc_00000005057A
001952375,014816996,ark:/81055/vdc_00000002B2F6
001952376,014815005,ark:/81055/vdc_00000002D5E2
001611841,014812872,ark:/81055/vdc_00000004C692
001611844,014812874,ark:/81055/vdc_000000038BFE
001611847,014812876,ark:/81055/vdc_0000000393E4
001611849,014812878,ark:/81055/vdc_0000000513C0
001611850,014812879,ark:/81055/vdc_000000050C64
001606231,014812836,ark:/81055/vdc_000000050CB2
001606235,014812837,ark:/81055/vdc_0000000467FA
001593557,014871909,ark:/81055/vdc_000000013AD0
001593573,014812691,ark:/81055/vdc_000000050700
001951655,014840458,ark:/81055/vdc_000000004FC2
001951656,014814996,ark:/81055/vdc_00000005DDAA
001951657,014814997,ark:/81055/vdc_000000052E66
001951555,014628863,ark:/81055/vdc_00000003AE7E
001951539,014816995,ark:/81055/vdc_00000002B476
001951480,014816994,ark:/81055/vdc_000000028D0A
001951359,014814994,ark:/81055/vdc_0000000371FA
001951294,014814993,ark:/81055/vdc_000000053CE2
001951034,015178233,ark:/81055/vdc_000000025FD4
001575353,014812579,ark:/81055/vdc_000000047460
001561588,014812460,ark:/81055/vdc_00000004C58A
001950521,014840455,ark:/81055/vdc_00000000519C
001950497,014750893,ark:/81055/vdc_000000051A2C
001950498,014814985,ark:/81055/vdc_00000002DDDA
001561784,014812479,ark:/81055/vdc_00000003D7B2
001524061,014812335,ark:/81055/vdc_00000005B66E
001950509,014814987,ark:/81055/vdc_00000004C848
001950481,014814983,ark:/81055/vdc_00000004C68C
001950490,014643443,ark:/81055/vdc_000000011502
001950507,014814986,ark:/81055/vdc_00000002E530
001950473,014814982,ark:/81055/vdc_000000043DD6
001950422,014879896,ark:/81055/vdc_0000000154AA
001950235,014814981,ark:/81055/vdc_00000002EA58
001950006,014635420,ark:/81055/vdc_000000043DC4
001950013,014814976,ark:/81055/vdc_000000043DBE
001950035,014608337,ark:/81055/vdc_00000002B068
001950040,014912443,ark:/81055/vdc_00000001EBA6
001950050,014814977,ark:/81055/vdc_000000030C42
001950062,014814980,ark:/81055/vdc_000000043DCA
001950057,014608338,ark:/81055/vdc_00000002ADE0
001950059,014814978,ark:/81055/vdc_000000043DD0
001950061,014814979,ark:/81055/vdc_00000002ECB0
001949895,014847495,ark:/81055/vdc_000000008BE6
001949713,014796288,ark:/81055/vdc_00000005E698
001949658,014616843,ark:/81055/vdc_00000002F754
001503928,014812199,ark:/81055/vdc_00000003938A
001488132,014812019,ark:/81055/vdc_00000003AE72
001488176,014812034,ark:/81055/vdc_00000004C1A6
001949445,014608678,ark:/81055/vdc_00000002C0A6
001949448,014603320,ark:/81055/vdc_0000000289D4
001486654,014811992,ark:/81055/vdc_000000042A92
001483811,014811982,ark:/81055/vdc_00000003C0BA
001421027,014811649,ark:/81055/vdc_000000046B42
001949117,014814973,ark:/81055/vdc_000000052284
001948881,014608465,ark:/81055/vdc_00000002B1AC
001421034,014811652,ark:/81055/vdc_00000003CB3A
001948903,014905300,ark:/81055/vdc_00000001EA32
001948894,014814971,ark:/81055/vdc_00000004D77E
001948893,014814970,ark:/81055/vdc_0000000307EC
001419118,014811626,ark:/81055/vdc_000000050F2E
001419134,014811634,ark:/81055/vdc_000000050046
001394879,014811553,ark:/81055/vdc_0000000480DE
001948611,014814966,ark:/81055/vdc_00000005A276
001948609,014602914,ark:/81055/vdc_000000028080
001372239,014811448,ark:/81055/vdc_00000003BD72
001948566,015178232,ark:/81055/vdc_00000002668E
001364896,014811403,ark:/81055/vdc_00000003DB7E
001337011,014811285,ark:/81055/vdc_000000043AE2
001313627,014811182,ark:/81055/vdc_0000000505DA
001277180,014811094,ark:/81055/vdc_00000004C1B2
001277141,014811090,ark:/81055/vdc_00000004FB4E
001271349,014811014,ark:/81055/vdc_00000003AE8A
001271356,014811019,ark:/81055/vdc_000000040296
001271359,014811020,ark:/81055/vdc_00000004A562
001271364,014811023,ark:/81055/vdc_000000049ADC
001271365,014811024,ark:/81055/vdc_00000004BE3A
001271368,014811025,ark:/81055/vdc_000000032BB6
001271360,014811021,ark:/81055/vdc_000000043A4C
001271369,014811026,ark:/81055/vdc_000000044F28
001268591,014810998,ark:/81055/vdc_00000005006A
001268592,014810999,ark:/81055/vdc_00000004F5FC
001268593,014811000,ark:/81055/vdc_00000004D93A
001268597,014811001,ark:/81055/vdc_00000004E9F6
001268598,014811002,ark:/81055/vdc_000000050E98
001265481,014810945,ark:/81055/vdc_0000000486FC
001245488,014810814,ark:/81055/vdc_000000050F64
001245485,014810812,ark:/81055/vdc_00000004E0D8
001218947,014810538,ark:/81055/vdc_000000042210
001215714,014810492,ark:/81055/vdc_00000004FC20
001215740,014810498,ark:/81055/vdc_000000033924
001948145,014814944,ark:/81055/vdc_000000048984
001215188,014810468,ark:/81055/vdc_000000051558
001199862,014810358,ark:/81055/vdc_000000048ED6
001197839,014810341,ark:/81055/vdc_0000000389F4
001948045,015210966,ark:/81055/vdc_000000027444
001947908,014814941,ark:/81055/vdc_00000002FFD6
001947768,014814940,ark:/81055/vdc_00000002DADA
001042388,014809822,ark:/81055/vdc_00000003B772
001042331,014809805,ark:/81055/vdc_000000032B62
001042360,014809813,ark:/81055/vdc_000000038C10
001947532,015210965,ark:/81055/vdc_00000002718C
001042372,014809819,ark:/81055/vdc_00000004A604
001040560,014809762,ark:/81055/vdc_0000000513E4
001947362,014814936,ark:/81055/vdc_00000003604E
001947293,014814935,ark:/81055/vdc_000000035736
001035167,014809725,ark:/81055/vdc_000000052A9A
000997562,014809539,ark:/81055/vdc_0000000393A2
000973444,014809351,ark:/81055/vdc_000000050F8E
001947028,014816993,ark:/81055/vdc_00000002BB24
001946765,014896600,ark:/81055/vdc_00000001C776
001946736,014896599,ark:/81055/vdc_00000001C704
001946321,014814931,ark:/81055/vdc_00000004741E
001946301,014814930,ark:/81055/vdc_00000005DD3E
000953699,014809224,ark:/81055/vdc_000000054C66
000953720,014809231,ark:/81055/vdc_0000000013B6
000915782,014809001,ark:/81055/vdc_00000004E462
000914795,014808989,ark:/81055/vdc_000000049D34
000907133,014808957,ark:/81055/vdc_000000043B18
001946038,014861862,ark:/81055/vdc_00000000C528
001946014,014896598,ark:/81055/vdc_00000001C2C0
001945993,014814926,ark:/81055/vdc_000000035148
001945895,014905299,ark:/81055/vdc_00000001E3F0
001945835,014608231,ark:/81055/vdc_000000029CE2
003352955,014643572,ark:/81055/vdc_00000001151A
001945827,014635419,ark:/81055/vdc_000000043DAC
000907132,014808956,ark:/81055/vdc_000000049AE2
001945819,014891381,ark:/81055/vdc_000000018FA8
000889352,014808876,ark:/81055/vdc_00000004DC82
001945817,014872093,ark:/81055/vdc_00000001330E
001945750,014814918,ark:/81055/vdc_000000043DB2
001945757,014814920,ark:/81055/vdc_000000031278
001945755,014814919,ark:/81055/vdc_000000043DA0
001945800,014814924,ark:/81055/vdc_0000000540A8
000886662,014808859,ark:/81055/vdc_0000000514C8
001945776,014814922,ark:/81055/vdc_000000030FEA
000886667,014808860,ark:/81055/vdc_00000004BC7E
001945783,014840453,ark:/81055/vdc_00000000349E
001945780,014814923,ark:/81055/vdc_00000005D0DE
000926088,014809037,ark:/81055/vdc_000000049AEE
001945563,014840451,ark:/81055/vdc_000000004B48
000888357,014879656,ark:/81055/vdc_00000001676A
000884709,014839763,ark:/81055/vdc_00000000482A
001945471,014861861,ark:/81055/vdc_00000000D65C
001945443,014814915,ark:/81055/vdc_00000002BD5E
001945446,014816992,ark:/81055/vdc_00000002891A
001945322,014814914,ark:/81055/vdc_00000005B9F8
000883824,014808835,ark:/81055/vdc_000000041508
000883825,014808836,ark:/81055/vdc_000000045900
001945202,014861860,ark:/81055/vdc_00000000CCD2
001945118,014814912,ark:/81055/vdc_000000001530
001945119,014872091,ark:/81055/vdc_000000014A72
001945101,014814910,ark:/81055/vdc_00000005200E
001945113,014814911,ark:/81055/vdc_00000005235C
000883826,014808837,ark:/81055/vdc_00000004BF2A
000873966,014808709,ark:/81055/vdc_00000004E78C
001944489,014814907,ark:/81055/vdc_00000002C754
001944502,014816991,ark:/81055/vdc_00000002887E
001944520,014750891,ark:/81055/vdc_0000000520C8
001944288,014814906,ark:/81055/vdc_00000004A340
000868464,014808673,ark:/81055/vdc_00000003C51C
001944270,014867047,ark:/81055/vdc_000000010080
001944271,014867048,ark:/81055/vdc_00000001008C
001944269,014840450,ark:/81055/vdc_000000005094
000860291,014808621,ark:/81055/vdc_0000000395E8
000860298,014808627,ark:/81055/vdc_00000004EDFE
000855354,014808574,ark:/81055/vdc_00000003F360
001943804,014602863,ark:/81055/vdc_000000027FA8
000855132,014808573,ark:/81055/vdc_00000003502E
001943539,014814903,ark:/81055/vdc_000000052158
000849343,014808537,ark:/81055/vdc_0000000368C4
001943356,014896597,ark:/81055/vdc_00000001C1D0
001943287,014891380,ark:/81055/vdc_0000000199FE
001942718,014872090,ark:/81055/vdc_000000011B5C
001942719,014840449,ark:/81055/vdc_00000000569A
001942672,014867045,ark:/81055/vdc_00000000F3FC
001942673,014867046,ark:/81055/vdc_000000010A8E
001942598,014912442,ark:/81055/vdc_00000001FC3E
001942104,014861859,ark:/81055/vdc_00000000D6B0
001941961,015115709,ark:/81055/vdc_0000000243C0
000843217,014808515,ark:/81055/vdc_00000003BF04
000840516,014808487,ark:/81055/vdc_00000004E486
000840515,014808486,ark:/81055/vdc_00000004B25E
000833145,014808415,ark:/81055/vdc_00000004F0BC
000833151,014808418,ark:/81055/vdc_0000000513D2
000833144,014808414,ark:/81055/vdc_00000003D998
000829153,014808395,ark:/81055/vdc_000000059E6E
000826027,014808350,ark:/81055/vdc_00000003F1E6
000826028,014808351,ark:/81055/vdc_000000042984
000826036,014808353,ark:/81055/vdc_000000049B00
000826035,014808352,ark:/81055/vdc_00000004F5C0
000826037,014808354,ark:/81055/vdc_000000045B04
000823164,014808332,ark:/81055/vdc_000000051F54
000823124,014808321,ark:/81055/vdc_000000032D96
000823181,014808336,ark:/81055/vdc_000000032CD6
001941628,014814886,ark:/81055/vdc_00000004D80E
001941582,014814885,ark:/81055/vdc_00000005420A
000823183,014808337,ark:/81055/vdc_00000003AD10
001941462,014814884,ark:/81055/vdc_0000000482D6
001941289,014814883,ark:/81055/vdc_00000005E94A
001941033,014840448,ark:/81055/vdc_0000000047E2
000823143,014808327,ark:/81055/vdc_00000003A5FC
001940704,014891379,ark:/81055/vdc_000000019AB8
001940692,014939632,ark:/81055/vdc_000000021CD8
001940699,014885452,ark:/81055/vdc_0000000177AE
001940707,014872088,ark:/81055/vdc_00000001439A
001940709,014872089,ark:/81055/vdc_000000013FD4
001940701,015106066,ark:/81055/vdc_000000022E00
000823147,014808329,ark:/81055/vdc_00000003A5A8
000823187,014808338,ark:/81055/vdc_00000003A578
001940596,014896596,ark:/81055/vdc_00000001C95C
001940078,014814880,ark:/81055/vdc_00000004AB4A
001940027,014756225,ark:/81055/vdc_0000000544BC
001939963,014814878,ark:/81055/vdc_000000042DA4
001939793,014814877,ark:/81055/vdc_00000002DE6A
000823173,014808335,ark:/81055/vdc_000000048144
000823210,014808341,ark:/81055/vdc_00000004E9D2
000822053,014808286,ark:/81055/vdc_0000000470AC
000817777,014808248,ark:/81055/vdc_00000004F452
000817766,014808242,ark:/81055/vdc_00000004DCA6
000817770,014808244,ark:/81055/vdc_00000004F620
000817773,014808246,ark:/81055/vdc_0000000501BA
001939115,014756224,ark:/81055/vdc_000000052FF2
001939016,014814875,ark:/81055/vdc_000000057C60
001938941,014896595,ark:/81055/vdc_00000001B258
001938935,014867044,ark:/81055/vdc_000000010CE0
001938940,014905298,ark:/81055/vdc_00000001E444
000817767,014808243,ark:/81055/vdc_0000000514B6
001938711,014643441,ark:/81055/vdc_000000045D14
001938692,014814874,ark:/81055/vdc_000000045F5A
000817772,014808245,ark:/81055/vdc_000000039054
000817778,014808249,ark:/81055/vdc_000000041A96
000817776,014808247,ark:/81055/vdc_00000003DB4E
000693369,014807276,ark:/81055/vdc_00000004623C
002581755,014826102,ark:/81055/vdc_00000003B1C6
001938651,014814870,ark:/81055/vdc_000000042702
001938653,014814872,ark:/81055/vdc_00000002F71E
001938652,014814871,ark:/81055/vdc_00000002F93A
002581754,014826101,ark:/81055/vdc_000000040962
002581753,014826100,ark:/81055/vdc_00000003CF96
001938611,014872086,ark:/81055/vdc_0000000118B0
002509623,014819275,ark:/81055/vdc_000000039270
000811483,014808141,ark:/81055/vdc_00000004D4D8
000811491,014808144,ark:/81055/vdc_00000003E40C
000811492,014808145,ark:/81055/vdc_00000004148A
000811500,014808149,ark:/81055/vdc_00000003A140
000811506,014808151,ark:/81055/vdc_000000046B2A
000811519,014808156,ark:/81055/vdc_000000050748
000811520,014808157,ark:/81055/vdc_00000004D742
000811523,014808159,ark:/81055/vdc_00000003D116
000802743,014808060,ark:/81055/vdc_00000004FA34
000772245,014807863,ark:/81055/vdc_0000000483FC
000772244,014807862,ark:/81055/vdc_0000000453C0
000765251,014807825,ark:/81055/vdc_00000004FB06
000765252,014807826,ark:/81055/vdc_000000050EC2
000765253,014807827,ark:/81055/vdc_000000050FDC
001938222,014814864,ark:/81055/vdc_00000003761A
001938213,014814863,ark:/81055/vdc_00000004D6F4
001938175,014896594,ark:/81055/vdc_00000001AE44
001938176,014814862,ark:/81055/vdc_00000005C694
000759756,014807803,ark:/81055/vdc_000000048876
001938040,015742921,ark:/81055/vdc_0000000235DA
001938041,014872085,ark:/81055/vdc_000000014CA6
001937994,014814860,ark:/81055/vdc_00000005AA20
000748968,014839655,ark:/81055/vdc_0000000038CA
000747625,014807673,ark:/81055/vdc_00000004BDD4
000747622,014807671,ark:/81055/vdc_00000004B2A0
000747627,014807674,ark:/81055/vdc_000000046B96
000747631,014807676,ark:/81055/vdc_00000003F786
000747637,014807680,ark:/81055/vdc_0000000354EA
001937829,014814853,ark:/81055/vdc_00000004B19E
001937837,014814855,ark:/81055/vdc_00000003F2B8
000747638,014807681,ark:/81055/vdc_00000003D308
001937602,014814852,ark:/81055/vdc_0000000370DA
001937570,014814850,ark:/81055/vdc_00000005960A
001937571,014814851,ark:/81055/vdc_000000056172
001937550,014814849,ark:/81055/vdc_000000030B0A
000747630,014807675,ark:/81055/vdc_00000003EDA2
000747652,014807688,ark:/81055/vdc_0000000502D4
000747642,014807684,ark:/81055/vdc_0000000432C0
000747640,014807682,ark:/81055/vdc_0000000439C8
000738594,014807580,ark:/81055/vdc_000000049098
000738586,014807579,ark:/81055/vdc_0000000422AC
000732501,014807538,ark:/81055/vdc_0000000420AE
000732503,014885193,ark:/81055/vdc_000000018744
001937396,015178231,ark:/81055/vdc_000000025A46
001937245,014860588,ark:/81055/vdc_00000000A410
003375598,014824075,ark:/81055/vdc_000000046AC4
001936432,014872084,ark:/81055/vdc_00000001230C
000730635,014807512,ark:/81055/vdc_000000050ED4
000719724,014807416,ark:/81055/vdc_000000055AA0
000718596,014807403,ark:/81055/vdc_000000046A3A
000718598,014807405,ark:/81055/vdc_00000004D8FE
001935942,014616840,ark:/81055/vdc_00000002F088
001935934,014814839,ark:/81055/vdc_00000005CD8A
001935277,014814836,ark:/81055/vdc_000000044A7E
001935280,014814837,ark:/81055/vdc_00000000DF98
001935285,014814838,ark:/81055/vdc_00000002EE0C
001935255,014814833,ark:/81055/vdc_0000000557DC
001935223,014814818,ark:/81055/vdc_000000048894
001935225,014814819,ark:/81055/vdc_000000037F8C
001935227,014814820,ark:/81055/vdc_00000004AE08
001935228,014814821,ark:/81055/vdc_000000044EFE
001935229,014814822,ark:/81055/vdc_000000040C7A
001935232,014814823,ark:/81055/vdc_000000044D8A
001935235,014814824,ark:/81055/vdc_00000004E672
001935238,014814825,ark:/81055/vdc_0000000433DA
001935239,014814826,ark:/81055/vdc_00000004A22C
000718597,014807404,ark:/81055/vdc_00000004DE1A
001935245,014814828,ark:/81055/vdc_000000044136
001935247,014814829,ark:/81055/vdc_000000037F92
001935248,014814830,ark:/81055/vdc_00000004917C
001935253,014814831,ark:/81055/vdc_00000004AC1C
001935254,014814832,ark:/81055/vdc_0000000414AE
001935257,014814834,ark:/81055/vdc_00000003D740
001935260,014814835,ark:/81055/vdc_00000003A266
001935195,014814817,ark:/81055/vdc_000000051C30
001934888,014847490,ark:/81055/vdc_000000007B8A
001934376,014861856,ark:/81055/vdc_00000000C5B8
001934378,014861857,ark:/81055/vdc_00000000BFC4
001934234,014885451,ark:/81055/vdc_000000016086
001933686,014867043,ark:/81055/vdc_00000000EF22
001932773,014847489,ark:/81055/vdc_00000000696C
001932606,014867042,ark:/81055/vdc_00000000E3DC
001932607,014847488,ark:/81055/vdc_000000007530
001932313,014861855,ark:/81055/vdc_00000000DA22
001931548,014912440,ark:/81055/vdc_00000001F554
001931087,015264364,ark:/81055/vdc_000000027B94
000718599,014807406,ark:/81055/vdc_00000004198E
000708403,014807337,ark:/81055/vdc_00000003F35A
001930766,014840445,ark:/81055/vdc_0000000043E6
001930759,014860587,ark:/81055/vdc_00000000B256
000685247,014807240,ark:/81055/vdc_000000038BF8
001930523,014919264,ark:/81055/vdc_0000000208FE
001930524,014919265,ark:/81055/vdc_00000002082C
001930180,014896593,ark:/81055/vdc_00000001D6A6
001930181,014905297,ark:/81055/vdc_00000001E30C
001930170,014896592,ark:/81055/vdc_00000001B318
001930143,014896591,ark:/81055/vdc_00000001B2F4
001930122,014872083,ark:/81055/vdc_000000011B2C
001930129,014896590,ark:/81055/vdc_00000001D7F6
001930058,015111194,ark:/81055/vdc_000000023D3C
001929826,014867040,ark:/81055/vdc_00000000FC0C
000685248,014807241,ark:/81055/vdc_000000050712
000672065,014807162,ark:/81055/vdc_000000044D36
001929345,014861854,ark:/81055/vdc_00000000D59C
000672072,014807165,ark:/81055/vdc_000000044A36
001928904,014860584,ark:/81055/vdc_00000000AE72
000672073,014807166,ark:/81055/vdc_00000003FF5A
001928613,014860583,ark:/81055/vdc_000000009A1A
